original,simplification1,simplification2,question,options,answer,orig_id,simp_pair_id
Die Kenianerin Nancy Kiprop sorgte bei ihrem dritten Vienna-City-Marathon-Sieg in Serie für einen neuen Streckenrekord.,Die Kenianerin Nancy Kiprop gewann am Sonntag den Vienna-City-Marathon zum 3. Mal in Serie. Sie stellte dabei einen neuen Strecken-Rekord auf.,Nancy Kiprop hat in Wien einen neuen Strecken-Rekord aufgestellt. Die Läuferin aus Kenia gewann zum 3. Mal in Folge den Wien-Marathon.,1.6529311521,2.1487256453,Disco Llama8B,uid_lhapa_1430,r2_pid_lhapa324654
"Auch Facebook hat eine Reaktion auf das Urteil angekündigt, diese lag am Donnerstag zunächst noch nicht vor.",Auch Facebook hat eine Reaktion auf das Urteil. Diese lag am Donnerstag noch nicht vor.,Facebook hat auch eine Reaktion angekündigt. Diese liegt aber noch nicht vor. Die Ankündigung machte Facebook am Donnerstag.,3.1947819014,2.4807995691,Llama8B,uid_lhapa_1021,r2_pid_lhapa1560938
"Gefährdet sind Freileitungen, auf die Äste oder ganze Bäume fallen können, wenn der Schneedruck zu groß wird.","Gefährdet sind Freileitungen. Sie hängen hoch oben. Wenn der Schnee zu stark wird, fallen Bäume oder Äste auf sie herab. Dann könnten sie kaputt gehen.","Gefährdet sind auch die Freileitungen. Diese werden von Ästen oder ganzen Bäumen beschädigt, wenn der Schneedruck zu groß wird.",3.2810572814,2.472232529,Llama8B,uid_lhapa_888,r2_pid_lhapa1824639
Das besagt ein Bericht von der Naturschutz-Organisation WWF.,Das sagt der Bericht der Naturschutz-Organisation WWF.,Das sagt ein Bericht von der Naturschutz-Organisation WWF.,2.4404160129,2.0630012692,Llama8B,uid_apa_4847,r2_pid_apa1518176
Dabei werden in mehreren Wiener Kinos Filme aus Österreich und aus anderen Ländern gezeigt.,In mehreren Kinos in Wien zeigt man Filme aus anderen Ländern und aus Österreich.,Dabei werden in Wiener Kinos Filme aus Österreich gezeigt. Es werden aber auch Filme aus anderen Ländern gezeigt.,2.9214901592,2.2697695502,Disco Llama8B,uid_apa_4450,r2_pid_apa237422
Die besten 128 Spieler der Welt nehmen daran teil.,Die besten Spieler der Welt dürfen dabei sein.,Dabei sind die 128 besten Spieler der Welt.,5.156418296,4.3527325015,LeoLM Mistral 7B,uid_apa_4491,r2_pid_apa861301
Die österreichische Regierung hatte zuvor die Verlängerung der Grenzkontrollen zu Ungarn und Slowenien offiziell gemacht.,Denn die österreichische Regierung hatte offiziell die Grenz-Kontrollen an der Grenze zu Ungarn und Slowenien verlängert.,Österreich kontrolliert die Grenzen zu Ungarn und Slowenien noch länger. Das hat die Regierung entschieden.,2.2389353917,2.4793611676,Disco Llama8B,uid_lhapa_2988,r2_pid_lhapa376524
In Bad Ischl in Oberösterreich soll ein Mann mit einem Bogen einen Pfeil auf seine Ex-Freundin geschossen haben.,Ein Mann hat in Oberösterreich mit einem Bogen auf seine Ex-Freundin geschossen.,Im oberösterreichischen Bad Ischl soll ein Mann mit einem Bogen einen Pfeil auf seine Ex-Freundin geschossen haben.,2.3731636327,2.0015219947,LeoLM Mistral 7B,uid_apa_4376,r2_pid_apa853287
Das ist nun bei ÖVP und den Grünen aber anders.,Aber in den Parteien ÖVP und den Grünen ist das anders.,Das ist nun anders bei den Grünen und der ÖVP.,5.52571427,3.6110095788,LeoLM Mistral 7B,uid_apa_869,r2_pid_apa917659
"Wir haben noch keine Ahnung, ob es einen terroristischen Hintergrund gibt oder nicht, die Untersuchungen laufen noch.","Ob es einen Terror-Anschlag gegeben hat, weiß man noch nicht. Denn die Untersuchungen laufen noch.","Es ist noch unklar, ob es einen Terror-Anschlag gegeben hat oder nicht. Die Ermittler wissen das noch nicht.",2.7309942633,2.4194177146,Disco Llama8B,uid_lhapa_9018,r2_pid_lhapa580553
Er heißt Corona-Virus und löst eine Lungen-Krankheit aus.,Er heißt Corona-Virus. Mit dem Corona-Virus kriegen Menschen eine Lungen-Krankheit.,Dieses Virus hat den Namen Corona-Virus und kann Lungen-Krankheiten auslösen.,2.8495102848,3.5091051741,Disco Llama8B,uid_apa_1528,r2_pid_apa38222
Nach einem 72 Jahre alten Mann gab es 3 neue Fälle.,Nach dem 72 Jahre alten Mann kamen 3 neue Fälle dazu.,Ein Mann war 72 Jahre alt. Danach gab es 3 neue Fälle.,2.6023100556,2.8229906471,Disco Llama8B,uid_apa_3423,r2_pid_apa164781
Bekannt und auf der ganzen Welt berühmt geworden ist der dreifache Formel-1 -Weltmeister und Flug-Unternehmer Andreas Nikolaus Lauda als Niki Lauda.,Bekannt ist er auch als Niki Lauda. Das ist ein berühmter Formel-1-Fahrer. Lauda war sogar 3-maliger Formel-1-Weltmeister. Außerdem hat er ein eigenes Flug-Unternehmen.,Andreas Nikolaus Lauda hat 3 Formel-1-Meisterschaften gewonnen und ist auch Flug-Unternehmer gewesen. Lauda heißt auch Niki Lauda und ist auf der ganzen Welt bekannt.,2.4319098715,2.7059581235,Disco Llama8B,uid_lhapa_2919,r2_pid_lhapa374383
Auch in Niederösterreich hielten sich die Menschen an die neuen Regeln.,Auch in Niederösterreich hielt man sich an die neuen Regeln.,Auch die Menschen in Niederösterreich halten sich an die neuen Regeln.,3.0590378928,2.9483360913,LeoLM Mistral 7B,uid_apa_947,r2_pid_apa923217
"Straßen verwandelten sich in Flüsse, Hunderte Bewohner mussten ihre Häuser verlassen.",Straßen wurden zu Flüssen. Hunderte Menschen mussten ihre Häuser verlassen.,Die Fluten überschwemmten viele Straßen. Dafür mussten Hunderte Menschen ihre Häuser verlassen.,2.0853489104,3.1671138052,Llama8B,uid_lhapa_8926,r2_pid_lhapa1826467
Denn das britische Parlament stimmte gegen den Brexit-Vertrag.,Das britische Parlament hat den Brexit-Vertrag nicht angenommen.,Denn das britische Parlament sagte nein zum Brexit-Vertrag.,2.704770955,2.4563219051,LeoLM Mistral 7B,uid_apa_3421,r2_pid_apa783365
Der Vertrag wurde aber von allen Atommächten abgelehnt.,Dieser Vertrag wurde von allen Atom-Mächten abgelehnt.,Alle Atom-Mächte wollten den Vertrag aber nicht.,2.6983807901,3.9664266809,LeoLM Mistral 7B,uid_apa_3972,r2_pid_apa824275
Der Verfassungs-Gerichtshof ist eines der wichtigsten Gerichte in Österreich.,Das Verfassungs-Gericht spielt eine wichtige Rolle in Österreich.,In Österreich gibt es den Verfassungs-Gerichtshof. Es ist eines der wichtigsten Gerichte in Österreich.,2.9518422827,2.7367411054,Disco Llama8B,uid_apa_4354,r2_pid_apa230716
